document_id,title,agency,file_group,neighbor_rank,neighbor_document_id,neighbor_title,neighbor_agency,neighbor_file_group,cosine_distance,cosine_similarity
doc_0001,59_214434_SP 16 [7.18.1963],Department of State,PDF,6,doc_0106,65_HS1-834228961_62-HQ-83894_Section_7,FBI,PDF,0.12179648876190186,0.8782035112380981
doc_0001,59_214434_SP 16 [7.18.1963],Department of State,PDF,7,doc_0103,65_HS1-834228961_62-HQ-83894_Section_4,FBI,PDF,0.12652111053466797,0.873478889465332
doc_0001,59_214434_SP 16 [7.18.1963],Department of State,PDF,8,doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,0.1265941858291626,0.8734058141708374
doc_0002,59_64634_711.5612[7-2852,Department of State,PDF,1,doc_0001,59_214434_SP 16 [7.18.1963],Department of State,PDF,0.021811962127685547,0.9781880378723145
doc_0002,59_64634_711.5612[7-2852,Department of State,PDF,2,doc_0108,65_HS1-834228961_62-HQ-83894_Section_9,FBI,PDF,0.12012702226638794,0.8798729777336121
doc_0002,59_64634_711.5612[7-2852,Department of State,PDF,3,doc_0106,65_HS1-834228961_62-HQ-83894_Section_7,FBI,PDF,0.12048524618148804,0.879514753818512
doc_0002,59_64634_711.5612[7-2852,Department of State,PDF,4,doc_0107,65_HS1-834228961_62-HQ-83894_Section_8,FBI,PDF,0.12059319019317627,0.8794068098068237
doc_0002,59_64634_711.5612[7-2852,Department of State,PDF,5,doc_0100,65_HS1-834228961_62-HQ-83894_Section_10,FBI,PDF,0.12203395366668701,0.877966046333313
doc_0002,59_64634_711.5612[7-2852,Department of State,PDF,6,doc_0105,65_HS1-834228961_62-HQ-83894_Section_6,FBI,PDF,0.12369811534881592,0.8763018846511841
doc_0002,59_64634_711.5612[7-2852,Department of State,PDF,7,doc_0104,65_HS1-834228961_62-HQ-83894_Section_5,FBI,PDF,0.12951874732971191,0.8704812526702881
doc_0002,59_64634_711.5612[7-2852,Department of State,PDF,8,doc_0103,65_HS1-834228961_62-HQ-83894_Section_4,FBI,PDF,0.13012921810150146,0.8698707818984985
doc_0006,"State Department UAP Cable 4, Ashgabat, Turkmenistan, November 5, 2004",Department of State,PDF,1,doc_0004,"State Department UAP Cable 2, Kazakhstan, January 31, 1994",Department of State,PDF,0.08764821290969849,0.9123517870903015
doc_0006,"State Department UAP Cable 4, Ashgabat, Turkmenistan, November 5, 2004",Department of State,PDF,2,doc_0005,"State Department UAP Cable 3, Tbilisi, Georgia, October 30, 2001",Department of State,PDF,0.10989731550216675,0.8901026844978333
doc_0006,"State Department UAP Cable 4, Ashgabat, Turkmenistan, November 5, 2004",Department of State,PDF,3,doc_0007,"State Department UAP Cable 5, Mexico, September 16, 2003",Department of State,PDF,0.13229477405548096,0.867705225944519
doc_0006,"State Department UAP Cable 4, Ashgabat, Turkmenistan, November 5, 2004",Department of State,PDF,4,doc_0003,"State Department UAP Cable 1, Papua New Guinea, January 28, 1985",Department of State,PDF,0.14490067958831787,0.8550993204116821
doc_0006,"State Department UAP Cable 4, Ashgabat, Turkmenistan, November 5, 2004",Department of State,PDF,5,doc_0143,FBI September 2023 Sighting - Serial 5,FBI,PDF,0.15401309728622437,0.8459869027137756
doc_0006,"State Department UAP Cable 4, Ashgabat, Turkmenistan, November 5, 2004",Department of State,PDF,6,doc_0142,FBI September 2023 Sighting - Serial 4,FBI,PDF,0.16475248336791992,0.8352475166320801
doc_0006,"State Department UAP Cable 4, Ashgabat, Turkmenistan, November 5, 2004",Department of State,PDF,7,doc_0141,FBI September 2023 Sighting - Serial 3,FBI,PDF,0.16485190391540527,0.8351480960845947
doc_0006,"State Department UAP Cable 4, Ashgabat, Turkmenistan, November 5, 2004",Department of State,PDF,8,doc_0056,"DOW-UAP-PR27, Unresolved UAP Report, United Arab Emirates, October 2023",Department of War,PDF,0.16612184047698975,0.8338781595230103
doc_0007,"State Department UAP Cable 5, Mexico, September 16, 2003",Department of State,PDF,1,doc_0005,"State Department UAP Cable 3, Tbilisi, Georgia, October 30, 2001",Department of State,PDF,0.12425291538238525,0.8757470846176147
doc_0007,"State Department UAP Cable 5, Mexico, September 16, 2003",Department of State,PDF,2,doc_0143,FBI September 2023 Sighting - Serial 5,FBI,PDF,0.13226604461669922,0.8677339553833008
doc_0007,"State Department UAP Cable 5, Mexico, September 16, 2003",Department of State,PDF,3,doc_0006,"State Department UAP Cable 4, Ashgabat, Turkmenistan, November 5, 2004",Department of State,PDF,0.13229477405548096,0.867705225944519
doc_0007,"State Department UAP Cable 5, Mexico, September 16, 2003",Department of State,PDF,4,doc_0004,"State Department UAP Cable 2, Kazakhstan, January 31, 1994",Department of State,PDF,0.1368793249130249,0.8631206750869751
doc_0007,"State Department UAP Cable 5, Mexico, September 16, 2003",Department of State,PDF,5,doc_0142,FBI September 2023 Sighting - Serial 4,FBI,PDF,0.1404557228088379,0.8595442771911621
doc_0007,"State Department UAP Cable 5, Mexico, September 16, 2003",Department of State,PDF,6,doc_0141,FBI September 2023 Sighting - Serial 3,FBI,PDF,0.14279621839523315,0.8572037816047668
doc_0007,"State Department UAP Cable 5, Mexico, September 16, 2003",Department of State,PDF,7,doc_0003,"State Department UAP Cable 1, Papua New Guinea, January 28, 1985",Department of State,PDF,0.1466272473335266,0.8533727526664734
doc_0007,"State Department UAP Cable 5, Mexico, September 16, 2003",Department of State,PDF,8,doc_0061,"DOW-UAP-PR35, Unresolved UAP Report, Greece, October 2023",Department of War,PDF,0.1595636010169983,0.8404363989830017
doc_0005,"State Department UAP Cable 3, Tbilisi, Georgia, October 30, 2001",Department of State,PDF,1,doc_0004,"State Department UAP Cable 2, Kazakhstan, January 31, 1994",Department of State,PDF,0.10624176263809204,0.893758237361908
doc_0005,"State Department UAP Cable 3, Tbilisi, Georgia, October 30, 2001",Department of State,PDF,2,doc_0006,"State Department UAP Cable 4, Ashgabat, Turkmenistan, November 5, 2004",Department of State,PDF,0.10989731550216675,0.8901026844978333
doc_0005,"State Department UAP Cable 3, Tbilisi, Georgia, October 30, 2001",Department of State,PDF,3,doc_0007,"State Department UAP Cable 5, Mexico, September 16, 2003",Department of State,PDF,0.12425291538238525,0.8757470846176147
doc_0005,"State Department UAP Cable 3, Tbilisi, Georgia, October 30, 2001",Department of State,PDF,4,doc_0003,"State Department UAP Cable 1, Papua New Guinea, January 28, 1985",Department of State,PDF,0.13310033082962036,0.8668996691703796
doc_0005,"State Department UAP Cable 3, Tbilisi, Georgia, October 30, 2001",Department of State,PDF,5,doc_0143,FBI September 2023 Sighting - Serial 5,FBI,PDF,0.1374337077140808,0.8625662922859192
doc_0005,"State Department UAP Cable 3, Tbilisi, Georgia, October 30, 2001",Department of State,PDF,6,doc_0052,"DOW-UAP-PR21, Unresolved UAP Report, Iraq, May 2022",Department of War,PDF,0.1424565315246582,0.8575434684753418
doc_0005,"State Department UAP Cable 3, Tbilisi, Georgia, October 30, 2001",Department of State,PDF,7,doc_0013,"341_110677_Numerical_File,_5-2500",Department of War,PDF,0.14660876989364624,0.8533912301063538
doc_0005,"State Department UAP Cable 3, Tbilisi, Georgia, October 30, 2001",Department of State,PDF,8,doc_0142,FBI September 2023 Sighting - Serial 4,FBI,PDF,0.15032726526260376,0.8496727347373962
doc_0009,18_100754_ General 1946-7_Vol_2,Department of War,PDF,1,doc_0010,18_6369445_General_1948_Vol_1,Department of War,PDF,0.04661613702774048,0.9533838629722595
doc_0009,18_100754_ General 1946-7_Vol_2,Department of War,PDF,2,doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,0.06244027614593506,0.9375597238540649
doc_0009,18_100754_ General 1946-7_Vol_2,Department of War,PDF,3,doc_0015,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,0.07075333595275879,0.9292466640472412
doc_0009,18_100754_ General 1946-7_Vol_2,Department of War,PDF,4,doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,0.07472610473632812,0.9252738952636719
doc_0009,18_100754_ General 1946-7_Vol_2,Department of War,PDF,5,doc_0017,38_143685_box_Incident_Summaries_173-233,Department of War,PDF,0.07988035678863525,0.9201196432113647
doc_0009,18_100754_ General 1946-7_Vol_2,Department of War,PDF,6,doc_0101,65_HS1-834228961_62-HQ-83894_Section_2,FBI,PDF,0.07992619276046753,0.9200738072395325
doc_0009,18_100754_ General 1946-7_Vol_2,Department of War,PDF,7,doc_0099,65_HS1-834228961_62-HQ-83894_Section_1,FBI,PDF,0.08091104030609131,0.9190889596939087
doc_0009,18_100754_ General 1946-7_Vol_2,Department of War,PDF,8,doc_0103,65_HS1-834228961_62-HQ-83894_Section_4,FBI,PDF,0.08145761489868164,0.9185423851013184
doc_0008,USPER Statement about UAP Sighting,Department of State,PDF,1,doc_0063,Western US Event,Department of War,PDF,0.11795252561569214,0.8820474743843079
doc_0008,USPER Statement about UAP Sighting,Department of State,PDF,2,doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,0.13647454977035522,0.8635254502296448
doc_0008,USPER Statement about UAP Sighting,Department of State,PDF,3,doc_0042,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,0.1377062201499939,0.8622937798500061
doc_0008,USPER Statement about UAP Sighting,Department of State,PDF,4,doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,0.14379817247390747,0.8562018275260925
doc_0008,USPER Statement about UAP Sighting,Department of State,PDF,5,doc_0049,"DOW-UAP-D8, Mission Report, Djibouti, 2025",Department of War,PDF,0.1447649598121643,0.8552350401878357
doc_0008,USPER Statement about UAP Sighting,Department of State,PDF,6,doc_0022,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023",Department of War,PDF,0.14745056629180908,0.8525494337081909
doc_0008,USPER Statement about UAP Sighting,Department of State,PDF,7,doc_0053,"DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022",Department of War,PDF,0.14869099855422974,0.8513090014457703
doc_0008,USPER Statement about UAP Sighting,Department of State,PDF,8,doc_0059,"DOW-UAP-PR33, Unresolved UAP Report, Syria, October 2024",Department of War,PDF,0.14874470233917236,0.8512552976608276
doc_0010,18_6369445_General_1948_Vol_1,Department of War,PDF,1,doc_0009,18_100754_ General 1946-7_Vol_2,Department of War,PDF,0.04661613702774048,0.9533838629722595
doc_0010,18_6369445_General_1948_Vol_1,Department of War,PDF,2,doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,0.06130695343017578,0.9386930465698242
doc_0010,18_6369445_General_1948_Vol_1,Department of War,PDF,3,doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,0.06702488660812378,0.9329751133918762
doc_0010,18_6369445_General_1948_Vol_1,Department of War,PDF,4,doc_0015,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,0.0737345814704895,0.9262654185295105
doc_0010,18_6369445_General_1948_Vol_1,Department of War,PDF,5,doc_0103,65_HS1-834228961_62-HQ-83894_Section_4,FBI,PDF,0.0768575668334961,0.9231424331665039
doc_0010,18_6369445_General_1948_Vol_1,Department of War,PDF,6,doc_0017,38_143685_box_Incident_Summaries_173-233,Department of War,PDF,0.07794541120529175,0.9220545887947083
doc_0010,18_6369445_General_1948_Vol_1,Department of War,PDF,7,doc_0105,65_HS1-834228961_62-HQ-83894_Section_6,FBI,PDF,0.08200609683990479,0.9179939031600952
doc_0010,18_6369445_General_1948_Vol_1,Department of War,PDF,8,doc_0109,65_HS1-834228961_62-HQ-83894_Serial_130,FBI,PDF,0.08307921886444092,0.9169207811355591
doc_0011,331_120752_Numeric_Files_1944–1945_37153_German_Armament_Equipment_Documents,Department of War,PDF,1,doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,0.09285271167755127,0.9071472883224487
doc_0011,331_120752_Numeric_Files_1944–1945_37153_German_Armament_Equipment_Documents,Department of War,PDF,2,doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,0.09398502111434937,0.9060149788856506
doc_0011,331_120752_Numeric_Files_1944–1945_37153_German_Armament_Equipment_Documents,Department of War,PDF,3,doc_0009,18_100754_ General 1946-7_Vol_2,Department of War,PDF,0.10164600610733032,0.8983539938926697
doc_0011,331_120752_Numeric_Files_1944–1945_37153_German_Armament_Equipment_Documents,Department of War,PDF,4,doc_0015,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,0.10493409633636475,0.8950659036636353
doc_0011,331_120752_Numeric_Files_1944–1945_37153_German_Armament_Equipment_Documents,Department of War,PDF,5,doc_0017,38_143685_box_Incident_Summaries_173-233,Department of War,PDF,0.10568290948867798,0.894317090511322
doc_0011,331_120752_Numeric_Files_1944–1945_37153_German_Armament_Equipment_Documents,Department of War,PDF,6,doc_0105,65_HS1-834228961_62-HQ-83894_Section_6,FBI,PDF,0.1097988486289978,0.8902011513710022
doc_0011,331_120752_Numeric_Files_1944–1945_37153_German_Armament_Equipment_Documents,Department of War,PDF,7,doc_0010,18_6369445_General_1948_Vol_1,Department of War,PDF,0.11016213893890381,0.8898378610610962
doc_0011,331_120752_Numeric_Files_1944–1945_37153_German_Armament_Equipment_Documents,Department of War,PDF,8,doc_0104,65_HS1-834228961_62-HQ-83894_Section_5,FBI,PDF,0.11360979080200195,0.886390209197998
doc_0012,341_110448_Records_Relating_to_the_Collection_and_Dissemination_of_Intelligence_1948-1955-TS_CONT_No.2_2-5300-2-5399,Department of War,PDF,1,doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,0.10645729303359985,0.8935427069664001
doc_0012,341_110448_Records_Relating_to_the_Collection_and_Dissemination_of_Intelligence_1948-1955-TS_CONT_No.2_2-5300-2-5399,Department of War,PDF,2,doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,0.10927832126617432,0.8907216787338257
doc_0012,341_110448_Records_Relating_to_the_Collection_and_Dissemination_of_Intelligence_1948-1955-TS_CONT_No.2_2-5300-2-5399,Department of War,PDF,3,doc_0017,38_143685_box_Incident_Summaries_173-233,Department of War,PDF,0.11089581251144409,0.8891041874885559
doc_0012,341_110448_Records_Relating_to_the_Collection_and_Dissemination_of_Intelligence_1948-1955-TS_CONT_No.2_2-5300-2-5399,Department of War,PDF,4,doc_0010,18_6369445_General_1948_Vol_1,Department of War,PDF,0.11382555961608887,0.8861744403839111
doc_0012,341_110448_Records_Relating_to_the_Collection_and_Dissemination_of_Intelligence_1948-1955-TS_CONT_No.2_2-5300-2-5399,Department of War,PDF,5,doc_0015,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,0.11835229396820068,0.8816477060317993
doc_0012,341_110448_Records_Relating_to_the_Collection_and_Dissemination_of_Intelligence_1948-1955-TS_CONT_No.2_2-5300-2-5399,Department of War,PDF,6,doc_0009,18_100754_ General 1946-7_Vol_2,Department of War,PDF,0.11836564540863037,0.8816343545913696
doc_0012,341_110448_Records_Relating_to_the_Collection_and_Dissemination_of_Intelligence_1948-1955-TS_CONT_No.2_2-5300-2-5399,Department of War,PDF,7,doc_0011,331_120752_Numeric_Files_1944–1945_37153_German_Armament_Equipment_Documents,Department of War,PDF,0.12749052047729492,0.8725094795227051
doc_0012,341_110448_Records_Relating_to_the_Collection_and_Dissemination_of_Intelligence_1948-1955-TS_CONT_No.2_2-5300-2-5399,Department of War,PDF,8,doc_0105,65_HS1-834228961_62-HQ-83894_Section_6,FBI,PDF,0.12868237495422363,0.8713176250457764
doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,1,doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,0.051144540309906006,0.948855459690094
doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,2,doc_0015,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,0.05366414785385132,0.9463358521461487
doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,3,doc_0103,65_HS1-834228961_62-HQ-83894_Section_4,FBI,PDF,0.05389761924743652,0.9461023807525635
doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,4,doc_0104,65_HS1-834228961_62-HQ-83894_Section_5,FBI,PDF,0.05690181255340576,0.9430981874465942
doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,5,doc_0105,65_HS1-834228961_62-HQ-83894_Section_6,FBI,PDF,0.05734968185424805,0.942650318145752
doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,6,doc_0101,65_HS1-834228961_62-HQ-83894_Section_2,FBI,PDF,0.05768275260925293,0.9423172473907471
doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,7,doc_0099,65_HS1-834228961_62-HQ-83894_Section_1,FBI,PDF,0.059493422508239746,0.9405065774917603
doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,8,doc_0109,65_HS1-834228961_62-HQ-83894_Serial_130,FBI,PDF,0.05978560447692871,0.9402143955230713
doc_0013,"341_110677_Numerical_File,_5-2500",Department of War,PDF,1,doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,0.1269536018371582,0.8730463981628418
doc_0013,"341_110677_Numerical_File,_5-2500",Department of War,PDF,2,doc_0012,341_110448_Records_Relating_to_the_Collection_and_Dissemination_of_Intelligence_1948-1955-TS_CONT_No.2_2-5300-2-5399,Department of War,PDF,0.12954914569854736,0.8704508543014526
doc_0013,"341_110677_Numerical_File,_5-2500",Department of War,PDF,3,doc_0009,18_100754_ General 1946-7_Vol_2,Department of War,PDF,0.13786780834197998,0.86213219165802
doc_0013,"341_110677_Numerical_File,_5-2500",Department of War,PDF,4,doc_0097,65_HS1-101634279_100-DE-26505,FBI,PDF,0.14044857025146484,0.8595514297485352
doc_0013,"341_110677_Numerical_File,_5-2500",Department of War,PDF,5,doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,0.14120876789093018,0.8587912321090698
doc_0013,"341_110677_Numerical_File,_5-2500",Department of War,PDF,6,doc_0105,65_HS1-834228961_62-HQ-83894_Section_6,FBI,PDF,0.1419113278388977,0.8580886721611023
doc_0013,"341_110677_Numerical_File,_5-2500",Department of War,PDF,7,doc_0107,65_HS1-834228961_62-HQ-83894_Section_8,FBI,PDF,0.14348876476287842,0.8565112352371216
doc_0013,"341_110677_Numerical_File,_5-2500",Department of War,PDF,8,doc_0104,65_HS1-834228961_62-HQ-83894_Section_5,FBI,PDF,0.14459538459777832,0.8554046154022217
doc_0015,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,1,doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,0.009238243103027344,0.9907617568969727
doc_0015,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,2,doc_0017,38_143685_box_Incident_Summaries_173-233,Department of War,PDF,0.03045487403869629,0.9695451259613037
doc_0015,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,3,doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,0.05366414785385132,0.9463358521461487
doc_0015,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,4,doc_0109,65_HS1-834228961_62-HQ-83894_Serial_130,FBI,PDF,0.05834376811981201,0.941656231880188
doc_0015,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,5,doc_0101,65_HS1-834228961_62-HQ-83894_Section_2,FBI,PDF,0.06928867101669312,0.9307113289833069
doc_0015,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,6,doc_0102,65_HS1-834228961_62-HQ-83894_Section_3,FBI,PDF,0.07059186697006226,0.9294081330299377
doc_0015,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,7,doc_0009,18_100754_ General 1946-7_Vol_2,Department of War,PDF,0.07075333595275879,0.9292466640472412
doc_0015,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,8,doc_0099,65_HS1-834228961_62-HQ-83894_Section_1,FBI,PDF,0.07221329212188721,0.9277867078781128
doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,1,doc_0015,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,0.009238243103027344,0.9907617568969727
doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,2,doc_0017,38_143685_box_Incident_Summaries_173-233,Department of War,PDF,0.023902535438537598,0.9760974645614624
doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,3,doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,0.051144540309906006,0.948855459690094
doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,4,doc_0109,65_HS1-834228961_62-HQ-83894_Serial_130,FBI,PDF,0.0604170560836792,0.9395829439163208
doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,5,doc_0010,18_6369445_General_1948_Vol_1,Department of War,PDF,0.06702488660812378,0.9329751133918762
doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,6,doc_0105,65_HS1-834228961_62-HQ-83894_Section_6,FBI,PDF,0.06814581155776978,0.9318541884422302
doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,7,doc_0103,65_HS1-834228961_62-HQ-83894_Section_4,FBI,PDF,0.06949049234390259,0.9305095076560974
doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,8,doc_0101,65_HS1-834228961_62-HQ-83894_Section_2,FBI,PDF,0.07066816091537476,0.9293318390846252
doc_0017,38_143685_box_Incident_Summaries_173-233,Department of War,PDF,1,doc_0016,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,0.023902535438537598,0.9760974645614624
doc_0017,38_143685_box_Incident_Summaries_173-233,Department of War,PDF,2,doc_0015,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,0.03045487403869629,0.9695451259613037
doc_0017,38_143685_box_Incident_Summaries_173-233,Department of War,PDF,3,doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,0.0618664026260376,0.9381335973739624
doc_0017,38_143685_box_Incident_Summaries_173-233,Department of War,PDF,4,doc_0109,65_HS1-834228961_62-HQ-83894_Serial_130,FBI,PDF,0.07306736707687378,0.9269326329231262
doc_0017,38_143685_box_Incident_Summaries_173-233,Department of War,PDF,5,doc_0105,65_HS1-834228961_62-HQ-83894_Section_6,FBI,PDF,0.07785981893539429,0.9221401810646057
doc_0017,38_143685_box_Incident_Summaries_173-233,Department of War,PDF,6,doc_0010,18_6369445_General_1948_Vol_1,Department of War,PDF,0.07794541120529175,0.9220545887947083
doc_0017,38_143685_box_Incident_Summaries_173-233,Department of War,PDF,7,doc_0009,18_100754_ General 1946-7_Vol_2,Department of War,PDF,0.07988035678863525,0.9201196432113647
doc_0017,38_143685_box_Incident_Summaries_173-233,Department of War,PDF,8,doc_0103,65_HS1-834228961_62-HQ-83894_Section_4,FBI,PDF,0.08063960075378418,0.9193603992462158
doc_0019,"DOW-UAP-D19, Mission Report, Syria, February 21, 2023",Department of War,PDF,1,doc_0046,"DOW-UAP-D74, Mission Report, Syria, November 2023",Department of War,PDF,0.04115653038024902,0.958843469619751
doc_0019,"DOW-UAP-D19, Mission Report, Syria, February 21, 2023",Department of War,PDF,2,doc_0057,"DOW-UAP-PR31, Unresolved UAP Report, Syria, October 2024",Department of War,PDF,0.0445936918258667,0.9554063081741333
